koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_disposition
3.7353995,0.000728,-0.000728,8.61993,0.724542,-0.724542,2360.0,12.7074,-12.7074,5895.0,127.7,-127.7,1.53,0.07,-0.07,230.421,,,1085.0,,,FALSE POSITIVE
0.8118585,3.1e-06,-3.1e-06,16.3456,0.99731,-0.99731,6450.0,16.3777,-16.3777,5051.7,73.6,-73.6,1.97,0.06,-0.06,832.714,,,1496.0,,,CANDIDATE
0.8133123,4.3e-06,-4.3e-06,4.37963,,,310.0,1.49887,-1.49887,8265.0,,,2.12,,,6736.59,,,,,,FALSE POSITIVE
3.4671474,0.0008057,-0.0008057,11.6401,0.737909,-0.737909,4770.0,6.84251,-6.84251,5886.0,135.1,-135.1,1.58,0.08,-0.08,391.83,,,1239.0,,,CONFIRMED
2.7302636,6.7e-06,-6.7e-06,13.7961,0.711839,-0.711839,9410.0,3.00537,-3.00537,6307.0,130.7,-130.7,1.39,0.07,-0.07,945.722,,,1544.0,,,CANDIDATE
2.9346956,1.14e-05,-1.14e-05,23.898,,,11160.0,5.66214,-5.66214,6728.0,122.0,-122.0,2.23,,,1718.88,,,1793.0,,,CANDIDATE
0.4459299,1e-06,-1e-06,20.4459,,,14630.0,24.3019,-24.3019,8878.0,123.0,-123.0,1.7,,,44946.6,,,4056.0,,,CANDIDATE
3.2738129,1.8e-05,-1.8e-05,14.6729,,,13200.0,6.06985,-6.06985,5976.0,123.0,-123.0,1.27,,,786.258,,,1475.0,,,CANDIDATE
1.7519943,1.16e-05,-1.16e-05,9.23623,,,4360.0,6.94619,-6.94619,5483.0,124.0,-124.0,1.39,,,559.892,,,1355.0,,,CANDIDATE
2.0976705,5.9e-06,-5.9e-06,14.488932,1.0896343,-1.0896343,2503.6856881,73.54898,-73.54898,5914.8,124.6,-124.6,2.7729599,0.144362,-0.144362,7780.0852689,,,2395.3326749,,,FALSE POSITIVE
3.518972,1.83e-05,-1.83e-05,13.7987,,,13820.0,6.3391,-6.3391,5972.0,122.0,-122.0,1.16,,,650.74,,,1407.0,,,CANDIDATE
13.5098037,3.65e-05,-3.65e-05,16.3981,0.979644,-0.979644,24500.0,32.4456,-32.4456,5780.0,130.5,-130.5,0.94,0.04,-0.04,47.2072,,,730.0,,,CANDIDATE
3.0131053,1.4e-06,-1.4e-06,17.061,0.719195,-0.719195,13660.0,0.791153,-0.791153,6838.0,131.8,-131.8,1.4,0.06,-0.06,1049.56,,,1585.0,,,CANDIDATE
3.5008785,2.12e-05,-2.12e-05,14.5866828,0.7614083,-0.7614083,6338.2982031,221.1966,-221.1966,5759.0,5691.5,-5691.5,1.8056901,,,1774.627038,,,1655.3754994,,,CANDIDATE
1.0268508,5.61e-05,-5.61e-05,3.2806,,,1430.0,7.96037,-7.96037,4938.0,122.0,-122.0,0.85,,,2280.33,,,1925.0,,,CANDIDATE
4.2337624,1.53e-05,-1.53e-05,14.6498,0.773758,-0.773758,5740.0,3.7758,-3.7758,6387.0,129.7,-129.7,1.86,0.08,-0.08,360.852,,,1214.0,,,CANDIDATE
6.0597,9.4e-06,-9.4e-06,8.06637,,,8270.0,6.05315,-6.05315,5036.0,122.0,-122.0,0.82,,,21.9969,,,603.0,,,CANDIDATE
2.9757428,4.1e-06,-4.1e-06,18.7018,0.915001,-0.915001,6820.0,0.330728,-0.330728,6025.0,134.3,-134.3,2.18,0.11,-0.11,1810.83,,,1817.0,,,CANDIDATE
1.1771655,4.9e-06,-4.9e-06,2.93951,0.22735,-0.22735,1050.0,3.31018,-3.31018,5313.0,126.0,-126.0,0.8,0.04,-0.04,695.522,,,1430.0,,,CANDIDATE
12.1525595,0.0001805,-0.0001805,10.0438,,,6400.0,12.0723,-12.0723,6029.0,122.0,-122.0,1.28,,,232.183,,,1087.0,,,CANDIDATE
1.7201092,5.6e-06,-5.6e-06,9.82252,,,7570.0,3.90987,-3.90987,5878.0,122.0,-122.0,1.13,,,1736.59,,,1798.0,,,FALSE POSITIVE
1.6242109,4.1e-06,-4.1e-06,14.9916,0.772717,-0.772717,17740.0,1.94069,-1.94069,5705.0,124.0,-124.0,1.06,0.05,-0.05,1180.41,,,1632.0,,,CANDIDATE
11.3929129,0.0001444,-0.0001444,10.0728,,,6880.0,7.82188,-7.82188,5217.0,122.0,-122.0,1.14,,,81.354,,,836.0,,,CANDIDATE
19.9706574,0.0001222,-0.0001222,3.1454612,1.3951696,-1.3951696,1037.3799062,131.64896,-131.64896,4985.0,122.5,-122.5,0.899081,0.0569975,-0.0569975,24.4738096,,,567.2769582,,,CANDIDATE
16.5272651,0.0001483,-0.0001483,2.9241556,0.6940974,-0.6940974,1074.4297512,112.22795,-112.22795,5030.0,129.203,-129.203,0.821739,0.0537287,-0.0537287,27.0141494,,,581.4569608,,,CANDIDATE
722.2619756,0.0073364,-0.0073364,2.7207078,1.0212622,-1.0212622,480.796335,47.96545,-47.96545,5857.0,190.0,-190.0,1.22059,0.0573694,-0.0573694,0.6771439,,,231.3609161,,,CANDIDATE
6.6019866,9.83e-05,-9.83e-05,3.55715,0.231234,-0.231234,600.0,1.13863,-1.13863,6758.0,133.0,-133.0,1.45,0.06,-0.06,1325.35,,,1680.0,,,CANDIDATE
0.58644,6e-05,-6e-05,2.31276,0.103777,-0.103777,443.281,0.593425,-0.593425,5997.7,78.3,-78.3,1.0,0.03,-0.03,6607.5,,,2511.0,,,FALSE POSITIVE
0.8062768,2.8e-06,-2.8e-06,9.05313,0.452419,-0.452419,660.0,0.820279,-0.820279,7311.1,113.6,-113.6,3.37,0.11,-0.11,18112.6,,,3231.0,,,FALSE POSITIVE
6.5445251,3.92e-05,-3.92e-05,2.62701,0.203486,-0.203486,787.0,71.0309,-71.0309,5686.0,124.7,-124.7,0.98,0.05,-0.05,94.6613,,,868.0,,,CANDIDATE
38.7619532,0.0001249,-0.0001249,2.5255313,0.8263592,-0.8263592,785.4007844,55.585663,-55.585663,5653.0,124.84,-124.84,0.876001,0.0424071,-0.0424071,13.958848,,,492.9832275,,,CANDIDATE
8.6110844,3.7e-05,-3.7e-05,4.3063675,2.1791077,-2.1791077,542.6102038,57.70742,-57.70742,6908.0,121.736,-121.736,1.76524,0.0731658,-0.0731658,716.9343478,,,1319.7436969,,,CANDIDATE
15.5718552,2.91e-05,-2.91e-05,2.44317,0.137602,-0.137602,380.0,10.0018,-10.0018,6352.33,149.652,-149.652,1.31,0.07,-0.07,115.206,,,912.0,,,CONFIRMED
31.7180208,0.0001297,-0.0001297,2.2998049,3.6733382,-3.6733382,292.8649645,39.129612,-39.129612,6352.33,149.652,-149.652,1.30883,0.0701232,-0.0701232,55.617465,,,696.5022874,,,CONFIRMED
183.0019106,0.0019672,-0.0019672,5.5931205,6.8133955,-6.8133955,396.3670005,49.06526,-49.06526,6200.0,133.686,-133.686,2.7539101,0.123563,-0.123563,22.4438469,,,555.1292025,,,CANDIDATE
374.3644315,0.005573,-0.005573,5.1223706,1.8963538,-1.8963538,310.5114444,42.422695,-42.422695,6200.0,133.686,-133.686,2.7539101,0.123563,-0.123563,8.6426188,,,437.3016226,,,CANDIDATE
2.7299049,1.2e-05,-1.2e-05,1.3513606,0.7729054,-0.7729054,7427.7249664,1003.2614,-1003.2614,2887.0,157.0,-157.0,0.155498,0.0046867,-0.0046867,4.0669768,,,362.1910146,,,CONFIRMED
32.696666,9.99e-05,-9.99e-05,1.3159881,0.1166263,-0.1166263,108.5170828,6.6106625,-6.6106625,6079.16,43.8376,-43.8376,1.09843,0.0429949,-0.0429949,33.7475807,,,614.7243418,,,CANDIDATE
4.6545798,2.46e-05,-2.46e-05,0.5531037,0.8741378,-0.8741378,24.5834929,3.2957053,-3.2957053,6079.16,43.8376,-43.8376,1.09843,0.0429949,-0.0429949,454.0182322,,,1177.3025181,,,CANDIDATE
9.1512776,3.39e-05,-3.39e-05,2.45142,0.193343,-0.193343,1074.0,83.338,-83.338,5015.0,180.0,-180.0,0.79,0.05,-0.05,55.3616,,,759.0,,,CONFIRMED
87.22287,0.0006251,-0.0006251,2.5058764,0.5386401,-0.5386401,661.1667085,79.93867,-79.93867,5220.0,126.735,-126.735,0.829943,0.0494171,-0.0494171,6.3790933,,,405.3306898,,,CANDIDATE
12.4610086,1.32e-05,-1.32e-05,3.2809492,0.3279098,-0.3279098,2078.1425981,44.225582,-44.225582,4891.0,111.8,-111.8,0.726632,0.042995,-0.042995,28.3587888,,,588.5612549,,,CONFIRMED
0.4900589,5.5e-06,-5.5e-06,1.4741529,0.1615313,-0.1615313,291.0399722,11.14497,-11.14497,4891.0,111.8,-111.8,0.726632,0.042995,-0.042995,2120.4474663,,,1730.7192689,,,CONFIRMED
739.1670007,0.0040522,-0.0040522,2.6735992,0.5437476,-0.5437476,1376.1395053,91.20565,-91.20565,4159.0,127.589,-127.589,0.721084,0.0692336,-0.0692336,0.0724872,,,132.3381364,,,CANDIDATE
15.0700779,0.0001525,-0.0001525,2.7293235,0.5532457,-0.5532457,852.6165721,83.579414,-83.579414,5159.0,123.858,-123.858,0.850729,0.0504723,-0.0504723,35.2598429,,,621.4981538,,,CANDIDATE
0.9902892,1.21e-05,-1.21e-05,1.4156529,2.9516218,-2.9516218,278.9096992,42.74519,-42.74519,5159.0,123.858,-123.858,0.850729,0.0504723,-0.0504723,1329.6938235,,,1540.1309997,,,CANDIDATE
6.8227645,3.13e-05,-3.13e-05,3.6003512,0.2926882,-0.2926882,225.7612905,14.732888,-14.732888,5781.0,129.08,-129.08,2.0587699,0.0972059,-0.0972059,832.7758427,,,1370.0984633,,,CANDIDATE
8.2861614,2.96e-05,-2.96e-05,2.2912229,2.7614646,-2.7614646,617.1152562,62.046642,-62.046642,5809.0,190.0,-190.0,0.914215,0.0492286,-0.0492286,109.7988765,,,825.5991243,,,CANDIDATE
20.2730282,7.3e-06,-7.3e-06,10.4386,0.555069,-0.555069,17182.0,524.298,-524.298,5742.0,129.041,-129.041,0.86,0.04,-0.04,20.4393,,,592.0,,,CONFIRMED
358.2825093,0.0007189,-0.0007189,3.8800495,0.5943776,-0.5943776,1862.6949843,80.04145,-80.04145,4354.29,103.046,-103.046,0.865987,0.0620603,-0.0620603,0.3201261,,,191.8448019,,,CANDIDATE
1.1343824,1.31e-05,-1.31e-05,1.7532446,0.398426,-0.398426,313.8458861,43.702003,-43.702003,5683.0,233.6,-233.6,0.846842,0.0459046,-0.0459046,1466.6875463,,,1578.3530385,,,CANDIDATE
2.24704,0.00014,-0.00014,18.1799,0.656011,-0.656011,18890.4,3.68202,-3.68202,6846.0,114.5,-114.5,1.2,0.04,-0.04,1793.26,,,1812.0,,,FALSE POSITIVE
25.1290153,0.0004454,-0.0004454,1.93226,0.137194,-0.137194,465.0,29.781,-29.781,5871.0,125.293,-125.293,1.04,0.05,-0.05,25.7431,,,627.0,,,CONFIRMED
13.4190972,0.0001467,-0.0001467,2.4168515,0.6077275,-0.6077275,348.2384065,40.711212,-40.711212,5914.2,121.77,-121.77,1.20531,0.0582413,-0.0582413,123.7286797,,,850.6234364,,,CANDIDATE
6.2509468,1.22e-05,-1.22e-05,1.1306823,1.2734419,-1.2734419,770.1195597,80.435425,-80.435425,3479.0,157.0,-157.0,0.395397,0.0119085,-0.0119085,8.76241,,,438.8091174,,,CANDIDATE
1.6500673,1.27e-05,-1.27e-05,2.3990078,1.2909414,-1.2909414,2709.5349576,331.39545,-331.39545,3896.0,147.0,-147.0,0.454049,0.0138638,-0.0138638,60.7790529,,,712.1282782,,,CANDIDATE
1826.0790324,0.0002671,-0.0002671,2.7599003,0.6224546,-0.6224546,587.1608288,35.98929,-35.98929,6034.49,111.364,-111.364,1.07903,0.0455201,-0.0455201,6.5512188,,,408.0376856,,,CANDIDATE
0.8303285,2e-06,-2e-06,3.44971,1.5138,-1.5138,680.0,589.617,-589.617,3672.0,157.0,-157.0,0.57,0.02,-0.02,691.538,,,1428.0,,,CANDIDATE
703.79367,0.0016714,-0.0016714,1.860295,0.9054883,-0.9054883,601.9566843,64.69537,-64.69537,4709.0,125.217,-125.217,0.739835,0.0543568,-0.0543568,0.3066589,,,189.7945133,,,CANDIDATE
2.9224661,2.41e-05,-2.41e-05,20.8842189,1.272273,-1.272273,5724.017673,71.44731,-71.44731,5520.0,262.7,-262.7,2.7442901,0.157266,-0.157266,3990.5716341,,,2027.1156538,,,CONFIRMED
1.17409,4e-05,-4e-05,49.6799,10.8637,-10.8637,3680.0,704.605,-704.605,8242.0,134.5,-134.5,3.67,0.13,-0.13,34547.8,,,3798.0,,,FALSE POSITIVE
3.3513304,2.77e-05,-2.77e-05,17.7728,,,400.0,0.991643,-0.991643,4886.0,122.0,-122.0,8.71,,,295.994,,,1155.0,,,FALSE POSITIVE
2.9034242,0.0013211,-0.0013211,6.62177,0.433148,-0.433148,860.0,1.4267,-1.4267,5992.0,132.5,-132.5,2.25,0.11,-0.11,554.218,,,1351.0,,,CANDIDATE
5.4468377,2.16e-05,-2.16e-05,4.39864,0.245629,-0.245629,842.0,40.5265,-40.5265,6793.0,129.1,-129.1,1.68,0.07,-0.07,631.423,,,1396.0,,,FALSE POSITIVE
8.9021443,2.76e-05,-2.76e-05,9.954598,9.107189,-9.107189,1427.9681446,145.98047,-145.98047,6606.0,132.9,-132.9,1.7521,0.107299,-0.107299,597.3455143,,,1260.8869541,,,CANDIDATE
8.2197647,5.72e-05,-5.72e-05,7.65998,0.817237,-0.817237,1040.0,4.77307,-4.77307,6657.0,134.2,-134.2,2.12,0.18,-0.18,70.2704,,,806.0,,,CANDIDATE
4.5006638,5.64e-05,-5.64e-05,14.2378,4.97144,-4.97144,2110.0,927.536,-927.536,8933.0,169.165,-169.165,1.48,0.05,-0.05,25501.0,,,3520.0,,,FALSE POSITIVE
16.3363665,5.92e-05,-5.92e-05,2.0492403,0.7552958,-0.7552958,3884.6785375,261.8006,-261.8006,3365.0,157.0,-157.0,0.326568,0.0098866,-0.0098866,1.6932987,,,290.9398052,,,CONFIRMED
2.2887763,1.59e-05,-1.59e-05,2.8057654,0.423074,-0.423074,1890.6463423,135.64415,-135.64415,3953.0,123.519,-123.519,0.617703,0.0645854,-0.0645854,99.2660496,,,805.0445873,,,FALSE POSITIVE
1.2540806,3.98e-05,-3.98e-05,10.3493319,0.376563,-0.376563,66025.099426,1390.1466,-1390.1466,3455.0,157.0,-157.0,0.399724,0.0125234,-0.0125234,73.5478383,,,746.8996014,,,FALSE POSITIVE
4.3888516,3.3e-06,-3.3e-06,13.8994523,0.8251116,-0.8251116,24964.547823,223.20244,-223.20244,5175.0,182.0,-182.0,0.877856,0.0512412,-0.0512412,192.2328216,,,949.6785627,,,CONFIRMED
2.6680587,2.23e-05,-2.23e-05,3.45609,0.216187,-0.216187,580.0,0.907189,-0.907189,6406.0,134.5,-134.5,1.44,0.06,-0.06,1634.14,,,1771.0,,,CANDIDATE
5.538329,3.8e-05,-3.8e-05,2.2721409,1.1171762,-1.1171762,1407.1118648,130.05675,-130.05675,3883.0,157.0,-157.0,0.598175,0.0177148,-0.0177148,27.6818339,,,585.0169701,,,CONFIRMED
10.6886084,0.0001147,-0.0001147,2.4642245,0.4968625,-0.4968625,1501.1726341,162.0491,-162.0491,3883.0,157.0,-157.0,0.598175,0.0177148,-0.0177148,11.5205083,,,469.8807571,,,CONFIRMED
11.5418525,3.78e-05,-3.78e-05,1.8822681,2.0276148,-2.0276148,415.9874628,41.335728,-41.335728,6112.0,130.898,-130.898,0.901955,0.0413141,-0.0413141,92.6547078,,,791.2917217,,,CANDIDATE
731.4808779,0.0203508,-0.0203508,3.2537107,2.2459438,-2.2459438,244.9088772,36.08673,-36.08673,5854.0,128.805,-128.805,2.0546,0.098744,-0.098744,1.6906613,,,290.8264482,,,CANDIDATE
12.8910022,0.0002806,-0.0002806,2.3547529,1.3727763,-1.3727763,15119.3900089,1938.243,-1938.243,31000.0,7000.0,-7000.0,0.18,0.104,-0.104,3826.582755,,,2005.9611934,,,CANDIDATE
3.9077116,4.62e-05,-4.62e-05,1.5722799,0.5293573,-0.5293573,599.6319099,48.029163,-48.029163,3917.0,157.0,-157.0,0.64011,0.0189905,-0.0189905,50.3800695,,,679.4921442,,,FALSE POSITIVE
35.3573239,0.0003555,-0.0003555,4.0299536,0.7152688,-0.7152688,617.495317,55.006767,-55.006767,7607.0,214.0,-214.0,1.56285,0.0492563,-0.0492563,112.9275005,,,831.4184898,,,CANDIDATE
602.2450921,0.0176213,-0.0176213,2.8742544,1.3228551,-1.3228551,220.3440139,28.198227,-28.198227,6128.0,132.772,-132.772,1.8626699,0.086721,-0.086721,2.036164,,,304.6652609,,,CANDIDATE
749.1605231,0.0080429,-0.0080429,2.343896,0.9431504,-0.9431504,1750.9801691,189.76117,-189.76117,3851.0,125.312,-125.312,0.558169,0.0637437,-0.0637437,0.033452,,,109.0750517,,,CANDIDATE
3.352907,1.42e-05,-1.42e-05,5.2933196,0.6012956,-0.6012956,4205.1961016,300.4317,-300.4317,3978.0,165.0,-165.0,0.672832,0.0658292,-0.0658292,76.2487269,,,753.6642219,,,CANDIDATE
4.8759656,2.55e-05,-2.55e-05,1.4450569,2.5134869,-2.5134869,154.830677,21.007265,-21.007265,5937.0,122.905,-122.905,1.1487499,0.0552161,-0.0552161,440.1721572,,,1168.2220295,,,CANDIDATE
20.1459438,0.0001216,-0.0001216,2.4401617,0.3869485,-0.3869485,575.5886941,62.970493,-62.970493,5303.0,130.287,-130.287,0.888701,0.0504498,-0.0504498,28.3520842,,,588.5264649,,,CANDIDATE
11.8918633,0.0001531,-0.0001531,1.692303,0.6221302,-0.6221302,362.6899452,45.198753,-45.198753,5461.0,122.168,-122.168,0.834552,0.0432865,-0.0432865,55.1801287,,,695.1290314,,,CANDIDATE
718.1809317,0.0005498,-0.0005498,1.3653089,0.7672082,-0.7672082,973.6269156,122.86767,-122.86767,3614.0,157.0,-157.0,0.425623,0.0126833,-0.0126833,0.4312565,,,206.6824792,,,CANDIDATE
10.6306165,5.54e-05,-5.54e-05,2.7943472,2.7907526,-2.7907526,775.4826057,108.96834,-108.96834,5737.0,128.163,-128.163,0.969791,0.048603,-0.048603,100.1839963,,,806.8992976,,,CANDIDATE
579.6472035,0.0065463,-0.0065463,4.054669,1.0121677,-1.0121677,564.4270183,70.4749,-70.4749,6855.0,133.837,-133.837,1.5925601,0.0662061,-0.0662061,2.0849393,,,306.4736219,,,CANDIDATE
1.8141215,1.72e-05,-1.72e-05,1.3180464,0.6717385,-0.6717385,129.4041201,14.983914,-14.983914,5789.58,122.276,-122.276,1.12713,0.0557387,-0.0557387,1468.5674284,,,1578.8585471,,,FALSE POSITIVE
97.6087634,0.0004083,-0.0004083,2.3777411,0.2087465,-0.2087465,658.8471408,35.64739,-35.64739,5830.0,190.0,-190.0,0.823673,0.0432362,-0.0432362,3.4586932,,,347.8145617,,,CANDIDATE
2.4360845,1.7e-05,-1.7e-05,2.46916,0.169002,-0.169002,350.0,0.784155,-0.784155,6529.0,131.2,-131.2,1.32,0.06,-0.06,1556.22,,,1749.0,,,FALSE POSITIVE
3.0749507,8.6e-06,-8.6e-06,1.6050039,0.1658095,-0.1658095,1979.2841401,210.5592,-210.5592,3246.0,157.0,-157.0,0.308247,0.0092169,-0.0092169,12.6973754,,,481.4467281,,,CANDIDATE
741.4238314,0.0026039,-0.0026039,2.776093,1.203357,-1.203357,503.5494079,37.02003,-37.02003,5944.0,125.143,-125.143,1.22039,0.0575729,-0.0575729,0.6112378,,,225.5133746,,,CANDIDATE
7.5480709,2.17e-05,-2.17e-05,2.6024598,0.396008,-0.396008,239.8900935,23.235542,-23.235542,6688.0,135.842,-135.842,1.57319,0.0652713,-0.0652713,618.5515054,,,1271.9314814,,,CANDIDATE
2.118659,1.68e-05,-1.68e-05,1.8325534,2.4164007,-2.4164007,664.8120556,94.3619,-94.3619,4002.0,122.102,-122.102,0.69132,0.0706156,-0.0706156,144.785351,,,884.7099373,,,CANDIDATE
5.4240691,2.09e-05,-2.09e-05,2.093707,0.4730223,-0.4730223,1766.8589296,177.85298,-177.85298,3500.0,157.0,-157.0,0.465777,0.0139892,-0.0139892,13.3328224,,,487.360439,,,CANDIDATE
3.3784364,1.24e-05,-1.24e-05,5.0917,0.359502,-0.359502,1232.0,118.114,-118.114,6311.0,129.8,-129.8,1.41,0.06,-0.06,803.224,,,1483.0,,,CANDIDATE
2.6374449,1.28e-05,-1.28e-05,4.35478,0.355783,-0.355783,495.0,49.5603,-49.5603,5355.0,127.5,-127.5,1.96,0.11,-0.11,264.845,,,1123.0,,,CANDIDATE
2.5025812,1.29e-05,-1.29e-05,4.90076,1.5709,-1.5709,807.0,1504.51,-1504.51,5603.0,187.0,-187.0,0.91,0.05,-0.05,8453.85,,,2671.0,,,CANDIDATE
4.4518604,8.6e-06,-8.6e-06,34.0312942,19.36191,-19.36191,3558.2211894,108.63283,-108.63283,8353.8,221.3,-221.3,3.60934,0.129166,-0.129166,26875.974397,,,3265.5835844,,,FALSE POSITIVE
13.576858,8.66e-05,-8.66e-05,3.5804,0.256509,-0.256509,263.0,17.4403,-17.4403,6730.0,126.4,-126.4,2.5,0.12,-0.12,234.695,,,1090.0,,,CANDIDATE
2.7439029,4.3e-06,-4.3e-06,11.9292388,0.3915262,-0.3915262,13852.3979585,538.65515,-538.65515,4860.0,171.0,-171.0,0.885702,,,306.4170427,,,1067.0824537,,,CONFIRMED
2.5610662,7.22e-05,-7.22e-05,2.3454,0.292756,-0.292756,170.0,1.68341,-1.68341,6161.0,136.8,-136.8,1.9,0.09,-0.09,3075.23,,,2074.0,,,CANDIDATE
1.0604139,3.9e-06,-3.9e-06,4.5487,0.253922,-0.253922,1050.0,0.597776,-0.597776,5801.2,38.2,-38.2,1.62,0.08,-0.08,4172.86,,,2239.0,,,CANDIDATE
3.2751914,1.32e-05,-1.32e-05,2.81574,,,827.0,46.078,-46.078,5496.0,,,1.03,,,457.343,,,,,,CANDIDATE
5.9422824,2.29e-05,-2.29e-05,5.90656,0.335121,-0.335121,1160.0,106.678,-106.678,7217.6,90.0,-90.0,1.63,0.05,-0.05,306.797,,,1165.0,,,CANDIDATE
13.2689495,0.0001896,-0.0001896,7.74981,0.591634,-0.591634,770.0,2.61378,-2.61378,9635.0,191.0,-191.0,2.85,0.11,-0.11,328.707,,,1186.0,,,CANDIDATE
5.9685742,7.46e-05,-7.46e-05,6.64236,0.55943,-0.55943,340.0,1.78727,-1.78727,10390.0,221.8,-221.8,3.44,0.12,-0.12,1041.97,,,1582.0,,,FALSE POSITIVE
1.6089592,2.07e-05,-2.07e-05,4.49321,0.35392,-0.35392,320.0,1.25219,-1.25219,7029.0,126.3,-126.3,2.42,0.1,-0.1,5042.03,,,2347.0,,,CANDIDATE
4.3780194,1.49e-05,-1.49e-05,14.3632742,0.5437644,-0.5437644,1604.3825129,35.473118,-35.473118,4913.0,122.0,-122.0,3.41348,,,430.9825946,,,1162.0764027,,,CONFIRMED
1.0690665,4.1e-06,-4.1e-06,9.4235411,6.8581543,-6.8581543,2898.6037459,164.30977,-164.30977,5930.0,126.607,-126.607,1.13442,0.0522613,-0.0522613,3231.5182291,,,1922.9650992,,,CANDIDATE
3.2535266,7.6e-06,-7.6e-06,16.5212632,0.993621,-0.993621,6160.5328004,123.47141,-123.47141,6368.0,135.81,-135.81,2.06072,0.111709,-0.111709,2886.0941768,,,1869.3790626,,,CONFIRMED
5.8123508,5.6e-06,-5.6e-06,2.8132678,0.2475299,-0.2475299,957.5741671,36.766376,-36.766376,5210.8,145.0,-145.0,0.796856,0.054392,-0.054392,113.1261881,,,831.7839537,,,CANDIDATE
1.4974223,2.13e-05,-2.13e-05,16.7115651,0.9362274,-0.9362274,39324.5082012,312.49063,-312.49063,5377.0,130.812,-130.812,0.841058,0.0468091,-0.0468091,846.5055834,,,1375.7109888,,,CANDIDATE
10.6895417,0.0029701,-0.0029701,3.7848,2.0968177,-2.0968177,643.3958437,75.67829,-75.67829,6255.0,135.269,-135.269,1.45476,0.0666633,-0.0666633,281.558995,,,1044.7493296,,,CANDIDATE
3.0421334,0.0002668,-0.0002668,16.8899988,15.51775,-15.51775,2054.3050277,137.59407,-137.59407,5715.4,211.2,-211.2,2.40325,0.107332,-0.107332,4675.4937303,,,2109.0001921,,,FALSE POSITIVE
14.3171998,9.18e-05,-9.18e-05,6.37558,0.388145,-0.388145,1649.0,129.023,-129.023,7596.0,144.339,-144.339,1.61,0.06,-0.06,513.65,,,1326.0,,,CANDIDATE
9.2172172,4.99e-05,-4.99e-05,14.1810894,0.9801708,-0.9801708,2470.4394385,121.50894,-121.50894,6840.0,132.294,-132.294,2.7639699,0.130894,-0.130894,1556.8674784,,,1602.074328,,,CANDIDATE
2.0134389,4.8e-06,-4.8e-06,5.85423,0.351377,-0.351377,821.0,91.3856,-91.3856,8127.0,143.048,-143.048,1.75,0.06,-0.06,1252.91,,,1657.0,,,CANDIDATE
3.562038,8e-06,-8e-06,16.7501675,0.8437707,-0.8437707,4495.4158742,89.16872,-89.16872,7042.0,134.409,-134.409,2.42923,0.110312,-0.110312,4654.1090944,,,2106.5845241,,,CANDIDATE
4.4742339,1.08e-05,-1.08e-05,5.7449202,1.5810933,-1.5810933,3061.515714,124.99869,-124.99869,5225.05,115.648,-115.648,1.04312,0.0625251,-0.0625251,277.8078259,,,1041.2520477,,,CANDIDATE
3.85589,3.3e-06,-3.3e-06,14.5222913,0.5979688,-0.5979688,9747.6035597,105.43871,-105.43871,6244.5,102.1,-102.1,1.43256,0.0567035,-0.0567035,1062.0298035,,,1455.975026,,,CONFIRMED
3.9693722,3.51e-05,-3.51e-05,6.3435,0.529529,-0.529529,570.0,3.00477,-3.00477,7030.0,138.3,-138.3,2.43,0.1,-0.1,1088.68,,,1600.0,,,CANDIDATE
2.2676081,0.0010669,-0.0010669,6.4197,0.588323,-0.588323,880.0,5.17289,-5.17289,5958.0,163.5,-163.5,2.0,0.1,-0.1,541.948,,,1344.0,,,CANDIDATE
1.491916,0.0002552,-0.0002552,26.399811,20.006641,-20.006641,1474.3347879,85.824585,-85.824585,9747.0,200.5,-200.5,4.42729,0.401598,-0.401598,132008.3553386,,,4861.4979242,,,FALSE POSITIVE
3.7590079,2.48e-05,-2.48e-05,7.61924,0.428898,-0.428898,869.0,1703.57,-1703.57,9505.0,187.6,-187.6,3.13,0.11,-0.11,3166.13,,,2089.0,,,CANDIDATE
7.4398211,2.69e-05,-2.69e-05,5.48138,0.410958,-0.410958,1362.0,133.779,-133.779,5822.0,133.5,-133.5,1.45,0.07,-0.07,435.566,,,1272.0,,,FALSE POSITIVE
2.6646183,0.0028351,-0.0028351,4.25649,0.355755,-0.355755,840.0,3.18309,-3.18309,11526.0,399.9,-399.9,1.52,0.07,-0.07,32848.2,,,3750.0,,,FALSE POSITIVE
7.7121208,0.0011261,-0.0011261,3.004038,1.1901833,-1.1901833,728.4849109,74.65436,-74.65436,5985.4,119.7,-119.7,1.08958,0.0482412,-0.0482412,219.2841258,,,981.4576128,,,CONFIRMED
1.0817,0.00014,-0.00014,2.07554,0.083749,-0.083749,341.533,0.495141,-0.495141,5759.2,38.2,-38.2,1.02,0.01,-0.01,2462.7009749,,,1796.6880123,,,FALSE POSITIVE
7.0642486,1.15e-05,-1.15e-05,19.7963184,1.1003771,-1.1003771,11469.7564374,311.0749,-311.0749,5478.8,5470.4,-5470.4,1.63563,0.0853693,-0.0853693,474.1821245,,,1190.1619021,,,CANDIDATE
